,Unnamed: 0,publish_time,entry_date,username,video_title,tokenised_title,genre,words_in_names,min_views,max_views,exit_date,percentage_view_increase,sentiment,name_sentiment,emotion,sentiment_polarity,name_sentiment_polarity
1169,1546,2021-07-15T16:00:11Z,2021-07-16,SHMVEVO,Swedish House Mafia - It Gets Better,"['swedish', 'house', 'mafia', 'gets', 'better']",Youtuber,['sh'],616357,2873141,2021-07-17,3.6614883906567135,0.4404,0.0,"{'fear': 0.5, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",positive,neutral
1170,1548,2021-07-15T04:00:13Z,2021-07-16,Genshin Impact,Character Teaser - &quot;Kamisato Ayaka: The Homeward Heron&quot; | Genshin Impact,"['character', 'teaser', 'kamisato', 'ayaka', 'homeward', 'heron', 'genshin', 'impact']",Youtuber,"['ge', 'pa', 'act', 'impact', 'pact', 'shi', 'pac', 'hin', 'sh', 'imp', 'en', 'hi', 'gens', 'gen', 'shin', 'ens']",1751754,1991654,2021-07-16,0.13694845280787146,-0.25,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
1171,1549,2021-07-15T00:35:49Z,2021-07-16,Bastián Cortés,Friday Night Funkin- Release (SONG) GARCELLO //  Smoke &#39;Em Out Struggle,"['friday', 'night', 'funkin', 'release', 'song', 'garcello', 'smoke', 'em', 'struggle']",Youtuber,"['ba', 'ast', 'st', 'ti', 'bas', 'bast', 'ort', 'cor']",339582,724638,2021-07-18,1.1339116914324079,-0.3182,0.0,"{'fear': 0.25, 'anger': 0.25, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.25, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
1172,1550,2021-07-14T21:47:22Z,2021-07-16,McYum,minecraft smp ban speedrun,"['minecraft', 'smp', 'ban', 'speedrun']",Youtuber,['um'],444401,477853,2021-07-16,0.07527435806850119,-0.5574,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
1173,1551,2021-07-14T21:06:58Z,2021-07-16,Trimix,I Trolled Youtubers with a Rick &amp; Morty Live Event!,"['trolled', 'youtubers', 'rick', 'morty', 'live', 'event']",Music,"['rim', 'mix', 'tri', 'imi', 'trim', 'mi']",542868,605937,2021-07-16,0.1161774132938394,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1174,1552,2021-07-14T20:30:04Z,2021-07-16,Dental Digest,Crazy TikTok Toothbrush! #shorts,"['crazy', 'tiktok', 'toothbrush', 'shorts']",Youtuber,"['dental', 'ge', 'de', 'gest', 'es', 'di', 'digest', 'st', 'dig', 'al', 'dent', 'ental', 'en', 'den', 'ges', 'tal', 'ta']",1740063,3156430,2021-07-17,0.813974551496124,-0.4003,-2.0,"{'fear': 0.25, 'anger': 0.25, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.25, 'disgust': 0.0, 'joy': 0.0}",negative,negative
1175,1554,2021-07-09T16:45:04Z,2021-07-16,AniBox Trailer Access,BAO Disney Pixar Short Film Official Promos | Incredibles 2 Bonus (2018) Animation Adventure HD,"['bao', 'disney', 'pixar', 'short', 'film', 'official', 'promos', 'incredibles', 'bonus', 'animation', 'adventure', 'hd']",Commercial,"['ani', 'ess', 'rail', 'ni', 'bo', 'box', 'trail', 'aile', 'cess', 'access', 'ox', 'ibo', 'railer', 'ai', 'tra', 'trailer', 'es', 'ail', 'ra', 'ler', 'er', 'nib', 'ce']",10852855,19336366,2021-07-19,0.7816847271985113,0.7003,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.25, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25, 'anticipation': 0.5}",positive,neutral
1176,1555,2021-07-14T19:20:27Z,2021-07-16,SSSniperWolf,Proof Your Life Is A LIE,"['proof', 'life', 'lie']",Youtuber,"['nip', 'er', 'wolf', 'snip', 'sniper', 'snipe', 'ni', 'wo']",5659269,5831199,2021-07-16,0.030380248756509014,0.0,0.0,"{'fear': 0.0, 'anger': 0.25, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.25, 'sadness': 0.25, 'disgust': 0.25, 'joy': 0.0}",neutral,neutral
1177,1557,2021-07-15T16:00:14Z,2021-07-16,XXL,"Pooh Shiesty, Flo Milli, 42 Dugg and Rubi Rose&#39;s 2021 XXL Freshman Cypher","['pooh', 'shiesty', 'flo', 'milli', 'dugg', 'rubi', 'roses', 'xxl', 'freshman', 'cypher']",Traditional Media,,837882,1231920,2021-07-17,0.4702786311198952,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1178,1560,2021-07-15T16:00:16Z,2021-07-16,illymation,My Zeal for Wheels,"['zeal', 'wheels']",Youtuber,"['illy', 'ill', 'ion', 'ym', 'mat', 'ati', 'ma', 'io', 'ti', 'ly']",343242,453321,2021-07-17,0.320703760029367,0.0,-2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.2, 'positive': 0.2, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral,negative
1179,1561,2021-07-14T17:35:21Z,2021-07-16,Audity,Bob Ross in a Random Outfit,"['bob', 'ross', 'random', 'outfit']",Youtuber,"['udi', 'di', 'audit', 'ud', 'dit']",608732,724433,2021-07-16,0.19006886445923654,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1180,1562,2021-07-15T07:52:54Z,2021-07-16,Windies Cricket,Highlights | West Indies v Australia | Marsh Stars as Aus Hit Back! | 4th CG Insurance T20I 2021,"['highlights', 'west', 'indies', 'v', 'australia', 'marsh', 'stars', 'aus', 'hit', 'th', 'cg', 'insurance', 'ti']",Traditional Media,"['ket', 'es', 'crick', 'di', 'cric', 'indies', 'cricket', 'rick', 'wind', 'ric', 'ind', 'ie', 'win', 'wi', 'die']",1366529,4490003,2021-07-17,2.2856990228527896,0.0,4.0,"{'fear': 0.0, 'anger': 0.5, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,positive
1181,1563,2021-07-10T17:29:38Z,2021-07-16,Dylan Ayres,Rubber Band Trampoline #Shorts,"['rubber', 'band', 'trampoline', 'shorts']",Youtuber,"['yr', 'es', 'lan', 'ay', 'la', 'dylan']",1410935,21576260,2021-07-28,14.292171503293915,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1182,1564,2021-07-15T22:00:12Z,2021-07-16,Falke 912,"Falke 912, Bhavi Ft. LIT Killah - Nat Geo Remix [Video Oficial]","['falke', 'bhavi', 'ft', 'lit', 'killah', 'nat', 'geo', 'remix', 'video', 'oficial']",Music,"['fa', 'al', 'alk']",663943,2474800,2021-07-20,2.727428408764005,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1183,1565,2021-07-10T20:00:09Z,2021-07-16,MrBeast,"Would YOU Quit School For $100,000?","['quit', 'school']",Youtuber,"['ea', 'ast', 'mr', 'bea', 'st', 'beast', 'east']",28710767,32680784,2021-07-24,0.13827624319475687,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1184,1568,2021-07-16T04:00:12Z,2021-07-16,POPSMOKEVEVO,"Pop Smoke - Tell The Vision (Audio) ft. Kanye West, Pusha T","['pop', 'smoke', 'tell', 'vision', 'audio', 'ft', 'kanye', 'west', 'pusha', 't']",Music,"['ok', 'po', 'moke', 'eve', 'mo', 'smoke', 'pop']",666892,1716516,2021-07-18,1.5739040204410908,0.25,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.5, 'positive': 0.5, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.5}",positive,neutral
1185,1570,2021-07-15T20:03:41Z,2021-07-16,JxmyHighroller,This is Starting to Get Ugly,"['starting', 'ugly']",Youtuber,"['roll', 'roller', 'ler', 'er', 'high', 'ro', 'hi']",753158,1075641,2021-07-18,0.4281744335185977,-0.5106,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.5, 'joy': 0.0}",negative,neutral
1186,1572,2021-07-16T19:00:09Z,2021-07-16,Lyrical Lemonade 2,Behind The Scenes of SSGKobe&#39;s &quot;MIA&quot; Music Video,"['scenes', 'ssgkobes', 'mia', 'music', 'video']",Music,"['mona', 'em', 'ad', 'de', 'cal', 'mo', 'lemonade', 'lemon', 'monad', 'al', 'mon', 'ade', 'lyric', 'yr', 'na', 'lyrical', 'ric', 'ly', 'ona']",573706,699429,2021-07-17,0.2191418601165057,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.3333333333333333}",neutral,neutral
1187,1573,2021-07-16T04:00:10Z,2021-07-16,johnmayerVEVO,John Mayer - Shot in the Dark (Official Video),"['john', 'mayer', 'shot', 'dark', 'official', 'video']",Music,"['ye', 'mayer', 'oh', 'aye', 'ma', 'er', 'yer', 'jo', 'ay', 'john']",687114,1331691,2021-07-17,0.9380932421694216,0.0,0.0,"{'fear': 0.2, 'anger': 0.2, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.2, 'positive': 0.0, 'negative': 0.5, 'sadness': 1.0, 'disgust': 0.5, 'joy': 0.0}",neutral,neutral
1188,1575,2021-07-15T17:31:35Z,2021-07-16,The Slow Mo Guys,"Shattering a Wine Glass with Sound at 187,500FPS - The Slow Mo Guys","['shattering', 'wine', 'glass', 'sound', 'fps', 'slow', 'mo', 'guys']",Youtuber,"['lo', 'ow', 'low', 'guy', 'mo', 'slow', 'th']",413535,524872,2021-07-17,0.2692323503451945,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1189,1576,2021-07-07T16:11:56Z,2021-07-16,Twi Shorts,Minecraft: Biggest Pixel Art Creations #Shorts,"['minecraft', 'biggest', 'pixel', 'art', 'creations', 'shorts']",Youtuber,"['short', 'ho', 'twi', 'shor', 'sh', 'sho', 'shorts', 'ort', 'wi']",12154650,12832834,2021-07-18,0.055796259044892285,0.3818,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.2, 'positive': 0.2, 'negative': 0.0, 'sadness': 0.2, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",positive,neutral
1190,1578,2021-07-16T14:00:13Z,2021-07-17,shakiraVEVO,Shakira - Don&#39;t Wait Up (Official Video),"['shakira', 'dont', 'wait', 'official', 'video']",Music,"['hak', 'ra', 'ave', 'rave', 'sh', 'ak', 'ira', 'ha', 'sha']",1267709,6091366,2021-07-20,3.805019132939815,0.0,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.5}",neutral,positive
1191,1579,2021-07-16T04:00:08Z,2021-07-17,NormaniVEVO,Normani - Wild Side (Official Video) ft. Cardi B,"['normani', 'wild', 'official', 'video', 'ft', 'cardi', 'b']",Music,"['ani', 'norm', 'norman', 'mani', 'ma', 'man', 'ni', 'norma']",3431445,12026638,2021-07-20,2.504831929405833,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.5, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1192,1580,2021-07-16T16:00:10Z,2021-07-17,ConanGrayVEVO,Conan Gray - People Watching,"['conan', 'gray', 'people', 'watching']",Youtuber,"['na', 'nan', 'gray', 'con', 'ra', 'ray', 'gra', 'onan', 'ay', 'ona']",324675,1181619,2021-07-19,2.6393901593901594,0.0,-1.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.5, 'disgust': 0.5, 'joy': 0.0}",neutral,negative
1193,1581,2021-07-16T01:00:11Z,2021-07-17,KevinRoldanOfficial,"Bonita 2 - Jeeiph, Kevin Roldan (Video Oficial)","['bonita', 'jeeiph', 'kevin', 'roldan', 'video', 'oficial']",Music,"['dan', 'fi', 'old', 'official', 'kevin', 'ro', 'al', 'inro', 'da']",1005909,1742890,2021-07-18,0.7326517607457533,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1194,1583,2021-07-13T05:30:02Z,2021-07-17,Netflix India,"Mimi | Official Trailer | Kriti Sanon, Pankaj Tripathi | Netflix India","['mimi', 'official', 'trailer', 'kriti', 'sanon', 'pankaj', 'tripathi', 'netflix', 'india']",Commercial,"['india', 'li', 'di', 'flix', 'net', 'ne', 'ind']",10904281,11911862,2021-07-18,0.09240233262514053,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1195,1585,2021-07-14T20:29:13Z,2021-07-17,Chewkz,American Breaks British Transport Law pt. II #Shorts,"['american', 'breaks', 'british', 'transport', 'law', 'pt', 'ii', 'shorts']",Youtuber,"['che', 'hew', 'chew']",3356445,4813400,2021-07-18,0.4340768283109063,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1196,1586,2021-07-16T15:00:11Z,2021-07-17,DavidoVEVO,"Davido - Shopping Spree (Official Video) ft. Chris Brown, Young Thug","['davido', 'shopping', 'spree', 'official', 'video', 'ft', 'chris', 'brown', 'young', 'thug']",Music,"['dove', 'david', 'ido', 'id', 'avid', 'da']",892255,5001444,2021-07-28,4.605397560114541,0.0,2.0,"{'fear': 0.25, 'anger': 0.25, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.25, 'positive': 0.25, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.25, 'joy': 0.25, 'anticipation': 0.25}",neutral,positive
1197,1587,2021-07-15T20:32:57Z,2021-07-17,BBC News,How have dozens died in flooding in Germany? - BBC News,"['dozens', 'died', 'flooding', 'germany', 'bbc', 'news']",Traditional Media,"['ne', 'news', 'new']",762050,900397,2021-07-17,0.1815458303260941,-0.5574,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
1198,1588,2021-07-16T16:00:13Z,2021-07-17,Shenseea,Shenseea - Run Run (Official Music Video),"['shenseea', 'run', 'run', 'official', 'music', 'video']",Music,"['se', 'ea', 'hen', 'sh', 'ense', 'en', 'ens', 'shen']",525666,1662323,2021-07-18,2.1623178976764708,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.3333333333333333}",neutral,neutral
1199,1589,2021-07-16T04:00:31Z,2021-07-17,POPSMOKEVEVO,"Pop Smoke - Bout A Million (Audio) ft. 21 Savage, 42 Dugg","['pop', 'smoke', 'bout', 'million', 'audio', 'ft', 'savage', 'dugg']",Music,"['ok', 'po', 'moke', 'eve', 'mo', 'smoke', 'pop']",1201157,1844390,2021-07-18,0.5355111779725714,-0.4588,0.0,"{'fear': 0.3333333333333333, 'anger': 0.5, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.5, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
1200,1591,2021-07-15T22:34:02Z,2021-07-17,NoahJ456,COLD WAR ZOMBIES - FULL MAUER DER TOTEN EASTER EGG TUTORIAL! (EASY GUIDE),"['cold', 'war', 'zombies', 'mauer', 'der', 'toten', 'easter', 'egg', 'tutorial', 'easy', 'guide']",Youtuber,"['ah', 'noah', 'noa']",523683,663926,2021-07-18,0.267801322555821,-0.636,0.0,"{'fear': 0.5, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.5, 'surprise': 0.0, 'positive': 0.5, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",negative,neutral
1201,1592,2021-07-16T13:37:57Z,2021-07-17,Quadeca Exclusives,Quadeca Reacts to the KSI ALBUM...,"['quadeca', 'reacts', 'ksi', 'album']",Youtuber,"['si', 'de', 'qua', 'es', 'ad', 'ex', 'lu', 'ade', 'quad', 'exclusive']",249161,382491,2021-07-18,0.5351158487885344,0.0,2.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,positive
1202,1593,2021-07-17T00:01:00Z,2021-07-17,KC2Smooth,Pop Smoke - Woo Baby (Audio) ft. Chris Brown (Reaction Video),"['pop', 'smoke', 'woo', 'baby', 'audio', 'ft', 'chris', 'brown', 'reaction', 'video']",Music,"['mooth', 'smooth', 'moo', 'mo', 'moot', 'smoot', 'th']",1292925,9973918,2021-07-28,6.714227816772048,0.4767,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.5, 'positive': 0.5, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.5}",positive,neutral
1203,1594,2021-07-16T16:00:11Z,2021-07-17,POP SMOKE,Pop Smoke - Mr. Jones feat. Future (Official Music Video),"['pop', 'smoke', 'mr', 'jones', 'feat', 'future', 'official', 'music', 'video']",Music,"['ok', 'po', 'moke', 'mo', 'smoke', 'pop']",1087665,2174811,2021-07-18,0.9995228310187421,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.5, 'positive': 0.3333333333333333, 'negative': 0.5, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.3333333333333333, 'anticipation': 0.25}",neutral,neutral
1204,1595,2021-07-16T15:58:04Z,2021-07-17,Tom MacDonald,Tom MacDonald - &quot;Withdrawals&quot;,"['tom', 'macdonald', 'withdrawals']",Youtuber,"['om', 'na', 'donal', 'donald', 'mac', 'ma', 'al', 'don', 'tom', 'ona']",1029466,1801731,2021-07-18,0.7501607629586601,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1205,1596,2021-07-15T19:00:32Z,2021-07-17,Bailey Sarian,Ep #3: The Rosewood Massacre | Dark History Podcast,"['ep', 'rosewood', 'massacre', 'dark', 'history', 'podcast']",Youtuber,"['sari', 'ail', 'ba', 'ley', 'aria', 'ai', 'bailey', 'sar', 'ar', 'bail', 'ria', 'arian', 'aile', 'ian', 'sa', 'ey']",984513,1236205,2021-07-18,0.25565127123765763,0.0,0.0,"{'fear': 0.2, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.2, 'sadness': 1.0, 'disgust': 0.2, 'joy': 0.0}",neutral,neutral
1206,1598,2021-07-16T19:00:20Z,2021-07-17,Ranboo,Making American Food in a Place That is NOT America,"['making', 'american', 'food', 'place', 'america']",Youtuber,"['bo', 'ra', 'boo', 'ran']",1024333,2080522,2021-07-19,1.031099261665884,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3333333333333333, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.3333333333333333}",neutral,neutral
1207,1599,2021-07-15T16:00:20Z,2021-07-17,ArianaGrandeVevo,Ariana Grande - 34+35 (Official Live Performance) | Vevo,"['ariana', 'grande', 'official', 'live', 'performance', 'vevo']",Music,"['agra', 'ana', 'gra', 'ria', 'de', 'aria', 'grand', 'ar', 'ande', 'ian', 'ran', 'nag', 'na', 'ra', 'rand', 'eve', 'arian', 'ariana', 'dev']",2985581,3450795,2021-07-18,0.15582025743063074,0.0,3.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,positive
1208,1600,2021-07-14T15:30:11Z,2021-07-17,MasFace,&quot;What does this say?&quot;,[],Youtuber,"['fa', 'ma', 'ace', 'ce', 'face', 'mas']",3714385,13937024,2021-07-28,2.7521753937731277,0.0,0.0,,neutral,neutral
1209,1601,2021-07-13T11:37:45Z,2021-07-17,MTF Films,Love Story (2021) Ajay Devgan New Bollywood Hd Movie | Latest Hindi Action Hd Movie 2021,"['love', 'story', 'ajay', 'devgan', 'new', 'bollywood', 'hd', 'movie', 'latest', 'hindi', 'action', 'hd', 'movie']",Traditional Media,"['fi', 'film']",6409442,17545461,2021-07-22,1.7374397022392902,0.6369,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.5}",positive,neutral
1210,1604,2021-07-16T20:51:05Z,2021-07-17,Ph1LzA,The new Minecraft snapshot CHANGES. EVERYTHING.,"['new', 'minecraft', 'snapshot', 'changes']",Youtuber,['za'],635198,1265902,2021-07-19,0.992925040695972,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1211,1605,2021-07-16T21:17:28Z,2021-07-17,BBC News,Catastrophic flooding across western Europe as politicians blame climate change - BBC News,"['catastrophic', 'flooding', 'western', 'europe', 'politicians', 'blame', 'climate', 'change', 'bbc', 'news']",Traditional Media,"['ne', 'news', 'new']",750010,2623513,2021-07-19,2.4979706937240835,-0.6808,0.0,"{'fear': 1.0, 'anger': 0.3333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.0, 'disgust': 0.3333333333333333, 'joy': 0.0}",negative,neutral
1212,1606,2021-07-16T14:29:51Z,2021-07-17,Dangie Bros,WORLDS Tiniest 100 Button Mystery Box! *ONLY 1 ESCAPE BUTTON*,"['worlds', 'tiniest', 'button', 'mystery', 'box', 'escape', 'button']",Youtuber,"['dan', 'angie', 'os', 'gi', 'gie', 'dang', 'ro', 'ie', 'da']",1631505,1995403,2021-07-18,0.22304436701082744,0.4069,0.0,"{'fear': 0.25, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.5, 'positive': 0.25, 'negative': 0.25, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.5}",positive,neutral
1213,1607,2021-07-16T15:00:11Z,2021-07-17,Koba LaD,Koba LaD - Daddy chocolat Feat. Gazo (Clip officiel),"['koba', 'lad', 'daddy', 'chocolat', 'feat', 'gazo', 'clip', 'officiel']",Youtuber,"['ba', 'kob', 'ko', 'ad', 'lad', 'la']",803975,1907187,2021-07-20,1.3721968966696725,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.25, 'positive': 0.25, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.25, 'anticipation': 0.25}",neutral,neutral
1214,1609,2021-07-16T21:00:00Z,2021-07-17,The Open,Round 2 Full Highlights | The 149th Open,"['round', 'highlights', 'th', 'open']",Traditional Media,"['open', 'pen', 'ope', 'en', 'th']",176331,192365,2021-07-18,0.09093125995996168,0.0,0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral,neutral
1215,1611,2021-07-16T15:00:02Z,2021-07-18,Buur,ROBLOX Murder Mystery 2 TEAMERS Funny Moments (MEMES),"['roblox', 'murder', 'mystery', 'teamers', 'funny', 'moments', 'memes']",Youtuber,"['ur', 'bu']",1005455,1185548,2021-07-18,0.17911592264198795,-0.4215,0.0,"{'fear': 0.16666666666666666, 'anger': 0.16666666666666666, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.5, 'positive': 0.0, 'negative': 0.16666666666666666, 'sadness': 0.16666666666666666, 'disgust': 0.16666666666666666, 'joy': 0.0, 'anticipation': 0.5}",negative,neutral
